1002,,2025-01-14,2899
1003,510,2024-09-30,2905
1004,320,2024-06-17,2905
1005,300,2024-01-17,2905
1006,430,2025-01-17,2905
1007,510,2023-09-23,2905
1008,320,2024-06-09,2905
1009,300,2024-01-17,2905
1010,430,2025-01-16,2905
1011,599,2024-10-05,2907
1012,480,2024-09-30,2911
1013,520,2024-09-27,2917
1014,,2025-01-14,2925
1015,480,2023-09-30,2926
1016,390,2024-06-18,2926
1017,320,2024-01-14,2926
1018,340,2025-01-13,2926
1019,149,2024-12-10,2929
1020,4999,2024-10-06,2931
1021,29.99,2025-01-13,2933
1022,530,2024-09-22,2934
1023,480,2023-09-22,2936
1024,390,2024-06-08,2936
1025,320,2024-01-14,2936
1026,340,2025-01-13,2936
1027,490,2023-09-24,2943
1028,340,2024-06-07,2943
1029,340,2024-01-07,2943
1030,,2025-01-14,2943
1031,390,2024-06-10,2943
1032,320,2024-01-06,2943
1033,340,2025-01-06,2943
1034,480,2023-09-30,2943
1035,340,2024-06-13,2943
1036,340,2024-01-17,2943
1037,440,2025-01-08,2943
1038,390,2024-06-14,2943
1039,320,2024-01-18,2943
1040,340,2025-01-06,2943
1041,,2025-01-14,2951
1042,480,2023-09-23,2952
1043,390,2024-06-14,2952
1044,320,2024-01-11,2952
1045,340,2025-01-09,2952
1046,4999,2024-10-06,2954
1047,599,2024-10-06,2954
1048,4999,2024-10-01,2955
1049,,2025-01-14,2968
1050,530,2023-09-23,2970
1051,380,2024-06-08,2970
1052,410,2024-01-17,2970
1053,360,2025-01-07,2970
1054,480,2023-09-25,2972
1055,340,2024-06-15,2972
1056,340,2024-01-10,2972
1057,440,2025-01-08,2972
1058,,2025-01-14,2973
1059,,2025-01-14,2985
1060,530,2024-09-30,2990
1061,480,2024-09-25,2991
1062,480,2024-09-28,2995
1063,430,2024-01-12,2995
1064,350,2025-01-09,2995
1065,,2025-01-14,2996
1066,1499,2024-10-09,3001
1067,599,2024-09-30,3003
1068,149,2025-01-03,3005
1069,480,2024-09-24,3008
1070,480,2024-09-29,3010
1071,,2025-01-14,3011
1072,,2025-01-14,3013
1073,4999,2024-09-30,3023
1074,,2025-01-14,3028
1075,550,2023-09-22,3028
1076,340,2024-06-08,3028
1077,340,2024-01-10,3028
1078,440,2025-01-16,3028
1079,380,2024-06-15,3028
1080,410,2024-01-15,3028
1081,360,2025-01-11,3028
1082,430,2024-01-13,3028
1083,350,2025-01-18,3028
1084,530,2023-09-29,3028
1085,340,2024-06-16,3028
1086,340,2024-01-09,3028
1087,440,2025-01-09,3028
1088,380,2024-06-15,3028
1089,410,2024-01-10,3028
1090,360,2025-01-16,3028
1091,430,2024-01-12,3028
1092,350,2025-01-09,3028
1093,1499,2024-10-10,3029
1094,510,2023-09-24,3032
1095,320,2024-06-13,3032
1096,300,2024-01-10,3032
1097,430,2025-01-18,3032
1098,1499,2024-10-03,3037
1099,510,2024-09-29,3037
1100,340,2024-01-17,3037
1101,440,2025-01-06,3037
1102,,2025-01-14,3041
1103,599,2024-10-04,3043
1104,480,2023-09-24,3046
1105,340,2024-06-06,3046
1106,340,2024-01-11,3046
1107,440,2025-01-06,3046
1108,1499,2024-10-02,3048
1109,4999,2024-10-01,3052
1110,1499,2024-10-10,3056
1111,520,2023-09-26,3062
1112,420,2024-06-15,3062
1113,430,2024-01-13,3062
1114,350,2025-01-18,3062
1115,99,2025-01-10,3064
1116,,2025-01-14,3069
1117,530,2023-09-24,3069
1118,380,2024-06-07,3069
1119,410,2024-01-12,3069
1120,360,2025-01-06,3069
1121,480,2024-09-21,3071
1122,4999,2024-09-30,3074
1123,29.99,2024-12-19,3077
1124,530,2023-09-22,3077
1125,380,2024-06-08,3077
1126,410,2024-01-13,3077
1127,360,2025-01-12,3077
1128,520,2024-09-25,3079
1129,1499,2024-10-11,3084
1130,490,2023-09-22,3086
1131,340,2024-06-17,3086
1132,340,2024-01-14,3086
1133,440,2025-01-10,3086
1134,390,2024-06-06,3086
1135,320,2024-01-12,3086
1136,340,2025-01-08,3086
1137,480,2023-09-23,3086
1138,340,2024-06-17,3086
1139,340,2024-01-08,3086
1140,440,2025-01-10,3086
1141,390,2024-06-18,3086
1142,320,2024-01-18,3086
1143,340,2025-01-13,3086
1144,,2025-01-14,3095
1145,,2025-01-14,3097
1146,,2025-01-14,3098
1147,149,2024-12-19,3102
1148,4999,2024-10-03,3102
1149,520,2023-09-24,3102
1150,420,2024-06-17,3102
1151,430,2024-01-13,3102
1152,350,2025-01-18,3102
1153,4999,2024-10-04,3110
1154,530,2023-09-27,3112
1155,380,2024-06-16,3112
1156,410,2024-01-16,3112
1157,360,2025-01-15,3112
1158,599,2024-10-03,3113
1159,480,2023-09-28,3116
1160,390,2024-06-12,3116
1161,320,2024-01-06,3116
1162,340,2025-01-10,3116
1163,480,2024-09-25,3117
1164,,2025-01-14,3129
1165,,2025-01-14,3130
1166,,2025-01-14,3133
1167,480,2024-09-25,3136
1168,4999,2024-10-04,3137
1169,480,2024-09-29,3141
1170,149,2025-01-02,3149
1171,,2025-01-14,3153
1172,480,2024-09-24,3154
1173,510,2024-09-23,3156
1174,480,2023-09-27,3161
1175,390,2024-06-09,3161
1176,320,2024-01-10,3161
1177,340,2025-01-12,3161
1178,530,2023-09-22,3162
1179,380,2024-06-11,3162
1180,410,2024-01-08,3162
1181,360,2025-01-06,3162
1182,599,2024-09-30,3163
1183,520,2024-09-30,3163
1184,480,2024-09-29,3166
1185,480,2024-09-24,3169
1186,410,2024-01-08,3169
1187,360,2025-01-11,3169
1188,,2025-01-14,3174
1189,480,2023-09-23,3182
1190,340,2024-06-08,3182
1191,340,2024-01-15,3182
1192,440,2025-01-08,3182
1193,510,2023-09-25,3185
1194,320,2024-06-17,3185
1195,300,2024-01-16,3185
1196,430,2025-01-15,3185
1197,520,2023-09-24,3187
1198,420,2024-06-11,3187
1199,430,2024-01-07,3187
1200,350,2025-01-18,3187
1201,480,2024-09-25,3188
1202,599,2024-10-01,3189
1203,480,2023-09-29,3189
1204,340,2024-06-16,3189
1205,340,2024-01-15,3189
1206,440,2025-01-07,3189
1207,,2025-01-14,3190
1208,149,2025-01-07,3191
1209,,2025-01-14,3193
1210,480,2023-09-23,3193
1211,340,2024-06-12,3193
1212,340,2024-01-07,3193
1213,440,2025-01-10,3193
1214,1499,2024-10-09,3196
1215,99,2025-01-07,3198
1216,480,2023-09-23,3208
1217,390,2024-06-09,3208
1218,320,2024-01-13,3208
1219,340,2025-01-06,3208
1220,510,2024-09-24,3209
1221,,2025-01-14,3212
1222,,2025-01-14,3215
1223,,2025-01-14,3219
1224,,2025-01-14,3221
1225,,2025-01-14,3224
1226,4999,2024-10-09,3232
1227,149,2025-01-10,3237
1228,4999,2024-10-03,3240
1229,530,2024-09-22,3240
1230,99,2025-01-09,3248
1231,599,2024-09-30,3248
1232,599,2024-10-08,3258
1233,999,2024-11-11,3258
1234,480,2024-09-24,3258
1235,410,2024-01-18,3258
1236,360,2025-01-09,3258
1237,599,2024-10-01,3261
1238,480,2024-09-29,3261
1239,149,2024-12-26,3264
1240,,2025-01-14,3269
1241,530,2023-09-24,3269
1242,380,2024-06-08,3269
1243,410,2024-01-11,3269
1244,360,2025-01-17,3269
1245,520,2023-09-27,3270
1246,420,2024-06-09,3270
1247,430,2024-01-16,3270
1248,350,2025-01-08,3270
1249,510,2024-09-24,3271
1250,420,2024-06-06,3271
1251,430,2024-01-08,3271
1252,350,2025-01-16,3271
1253,520,2023-09-23,3271
1254,420,2024-06-14,3271
1255,430,2024-01-15,3271
1256,350,2025-01-12,3271
1257,480,2023-09-27,3281
1258,390,2024-06-17,3281
1259,320,2024-01-07,3281
1260,340,2025-01-11,3281
1261,530,2023-09-28,3283
1262,380,2024-06-14,3283
1263,410,2024-01-06,3283
1264,360,2025-01-08,3283
1265,,2025-01-14,3290
1266,,2025-01-14,3292
1267,480,2023-09-27,3298
1268,340,2024-06-10,3298
1269,340,2024-01-06,3298
1270,440,2025-01-11,3298
1271,410,2024-01-10,3298
1272,360,2025-01-17,3298
1273,520,2024-09-22,3301
1274,530,2024-09-25,3302
1275,99,2024-12-13,3303
1276,149,2025-01-08,3304
1277,520,2023-09-28,3308
1278,410,2024-01-12,3308
1279,360,2025-01-15,3308
1280,420,2024-06-16,3308
1281,430,2024-01-12,3308
1282,350,2025-01-11,3308
1283,29.99,2024-12-27,3318
1284,530,2024-09-28,3323
1285,99,2025-01-02,3330
1286,510,2024-09-25,3335
1287,480,2024-09-27,3336
1288,480,2024-09-30,3338
1289,480,2023-09-29,3339
1290,340,2024-06-14,3339
1291,340,2024-01-14,3339
1292,440,2025-01-13,3339
1293,,2025-01-14,3345
1294,480,2024-09-26,3346
1295,530,2023-09-23,3350
1296,380,2024-06-13,3350
1297,410,2024-01-09,3350
1298,360,2025-01-09,3350
1299,,2025-01-14,3367
1300,510,2024-09-25,3374
1301,480,2023-09-22,3375
1302,340,2024-06-16,3375
1303,340,2024-01-16,3375
1304,440,2025-01-06,3375
1305,480,2023-09-21,3377
1306,390,2024-06-10,3377
1307,320,2024-01-12,3377
1308,340,2025-01-18,3377
1309,,2025-01-14,3379
1310,599,2024-10-07,3379
1311,510,2023-09-24,3379
1312,320,2024-06-15,3379
1313,300,2024-01-17,3379
1314,430,2025-01-15,3379
1315,4999,2024-10-08,3380
1316,480,2023-09-25,3381
1317,390,2024-06-13,3381
1318,320,2024-01-10,3381
1319,,2025-01-14,3381
1320,599,2024-10-04,3384
1321,510,2023-09-21,3387
1322,320,2024-06-06,3387
1323,300,2024-01-09,3387
1324,430,2025-01-11,3387
1325,,2025-01-14,3388
1326,510,2023-09-26,3393
1327,320,2024-06-11,3393
1328,300,2024-01-13,3393
1329,430,2025-01-07,3393
1330,510,2024-09-23,3397
1331,,2025-01-14,3404
1332,530,2023-09-27,3408
1333,380,2024-06-16,3408
1334,410,2024-01-10,3408
1335,360,2025-01-13,3408
1336,149,2024-12-24,3415
1337,480,2023-09-23,3419
1338,340,2024-06-06,3419
1339,340,2024-01-14,3419
1340,440,2025-01-15,3419
1341,1499,2024-10-07,3421
1342,480,2023-09-25,3422
1343,390,2024-06-13,3422
1344,320,2024-01-18,3422
1345,340,2025-01-11,3422
1346,520,2024-09-27,3424
1347,1499,2024-10-06,3426
1348,520,2024-09-26,3426
1349,520,2024-09-24,3426
1350,,2025-01-14,3436
1351,,2025-01-14,3437
1352,29.99,2025-01-11,3442
1353,510,2024-09-28,3448
1354,480,2023-09-25,3449
1355,390,2024-06-07,3449
1356,320,2024-01-10,3449
1357,340,2025-01-12,3449
1358,480,2023-09-28,3450
1359,340,2024-06-16,3450
1360,340,2024-01-15,3450
1361,440,2025-01-12,3450
1362,599,2024-10-05,3452
1363,520,2024-09-28,3455
1364,,2025-01-14,3463
1365,480,2024-09-22,3463
1366,,2025-01-14,3464
1367,999,2024-11-11,3469
1368,480,2023-09-25,3470
1369,390,2024-06-13,3470
1370,320,2024-01-10,3470
1371,340,2025-01-18,3470
1372,4999,2024-10-03,3471
1373,530,2023-09-30,3475
1374,380,2024-06-16,3475
1375,410,2024-01-13,3475
1376,360,2025-01-10,3475
1377,320,2024-01-09,3475
1378,340,2025-01-11,3475
1379,480,2023-09-30,3476
1380,390,2024-06-12,3476
1381,320,2024-01-11,3476
1382,340,2025-01-16,3476
1383,510,2023-09-27,3478
1384,410,2024-01-17,3478
1385,360,2025-01-13,3478
1386,320,2024-06-14,3478
1387,300,2024-01-12,3478
1388,430,2025-01-17,3478
1389,530,2024-09-26,3484
1390,29.99,2025-01-03,3488
1391,149,2025-01-03,3490
1392,999,2024-11-13,3495
1393,999,2024-11-06,3500
1394,520,2024-09-28,3504
1395,480,2024-09-29,3505
1396,4999,2024-10-02,3506
1397,480,2024-09-28,3506
1398,520,2023-09-30,3511
1399,420,2024-06-11,3511
1400,430,2024-01-07,3511
1401,350,2025-01-13,3511
1402,999,2024-11-12,3526
1403,520,2024-09-25,3532
1404,510,2024-09-24,3536
1405,1499,2024-10-03,3540
1406,,2025-01-14,3543
1407,1499,2024-10-11,3552
1408,480,2023-09-21,3552
1409,390,2024-06-10,3552
1410,320,2024-01-14,3552
1411,340,2025-01-12,3552
1412,480,2024-09-24,3564
1413,,2025-01-14,3568
1414,999,2024-11-10,3570
1415,4999,2024-10-07,3575
1416,99,2024-12-22,3577
1417,530,2024-09-27,3578
1418,480,2024-09-23,3579
1419,1499,2024-10-01,3585
1420,480,2024-09-28,3585
1421,1499,2024-10-04,3586
1422,480,2023-09-28,3591
1423,340,2024-06-09,3591
1424,340,2024-01-10,3591
1425,440,2025-01-17,3591
1426,,2025-01-14,3592
1427,520,2023-09-27,3593
1428,420,2024-06-16,3593
1429,430,2024-01-10,3593
1430,350,2025-01-13,3593
1431,,2025-01-14,3596
1432,,2025-01-14,3599
1433,510,2023-09-28,3599
1434,320,2024-06-13,3599
1435,300,2024-01-07,3599
1436,430,2025-01-10,3599
1437,510,2023-09-28,3600
1438,320,2024-06-16,3600
1439,300,2024-01-07,3600
1440,430,2025-01-15,3600
1441,1499,2024-10-08,3601
1442,,2025-01-14,3604
1443,1499,2024-10-04,3611
1444,480,2024-09-26,3617
1445,300,2024-01-14,3617
1446,430,2025-01-12,3617
1447,,2025-01-14,3629
1448,510,2023-09-22,3629
1449,320,2024-06-17,3629
1450,300,2024-01-16,3629
1451,430,2025-01-13,3629
1452,510,2023-09-28,3631
1453,320,2024-06-17,3631
1454,300,2024-01-12,3631
1455,430,2025-01-16,3631
1456,530,2024-09-28,3632
1457,999,2024-11-07,3635
1458,1499,2024-10-07,3636
1459,510,2024-09-24,3636
1460,99,2024-12-22,3637
1461,480,2024-09-24,3646
1462,1499,2024-10-05,3651
1463,,2025-01-14,3655
1464,29.99,2025-01-05,3660
1465,480,2023-09-27,3668
1466,390,2024-06-18,3668
1467,320,2024-01-15,3668
1468,340,2025-01-08,3668
1469,480,2023-09-30,3670
1470,340,2024-06-12,3670
1471,340,2024-01-15,3670
1472,440,2025-01-17,3670
1473,29.99,2025-01-12,3672
1474,,2025-01-14,3672
1475,480,2023-09-23,3676
1476,390,2024-06-08,3676
1477,320,2024-01-14,3676
1478,340,2025-01-08,3676
1479,520,2023-09-22,3679
1480,420,2024-06-15,3679
1481,430,2024-01-07,3679
1482,350,2025-01-08,3679
1483,149,2025-01-06,3681
1484,480,2024-09-28,3684
1485,480,2023-09-23,3686
1486,390,2024-06-06,3686
1487,320,2024-01-13,3686
1488,340,2025-01-07,3686
1489,999,2024-11-08,3691
1490,1499,2024-10-02,3699
1491,1499,2024-10-09,3703
1492,510,2024-09-21,3704
1493,,2025-01-14,3711
1494,510,2023-09-29,3712
1495,340,2024-01-17,3712
1496,,2025-01-14,3712
1497,320,2024-06-16,3712
1498,300,2024-01-13,3712
1499,430,2025-01-15,3712
1500,530,2024-09-24,3723
1501,480,2023-09-24,3725
1502,340,2024-06-08,3725
1503,340,2024-01-09,3725
1504,440,2025-01-06,3725
1505,599,2024-09-30,3731
1506,510,2023-09-30,3731
1507,320,2024-06-14,3731
1508,300,2024-01-15,3731
1509,,2025-01-14,3731
1510,480,2024-09-24,3734
1511,510,2024-09-27,3739
1512,4999,2024-10-04,3751
1513,,2025-01-14,3755
1514,,2025-01-14,3758
1515,99,2025-01-10,3765
1516,149,2024-12-25,3767
1517,29.99,2025-01-06,3768
1518,480,2024-09-24,3772
1519,530,2024-09-23,3774
1520,520,2024-09-22,3778
1521,,2025-01-14,3781
1522,530,2024-09-23,3784
1523,99,2024-12-28,3786
1524,1499,2024-10-06,3790
1525,,2025-01-14,3797
1526,1499,2024-10-07,3808
1527,99,2025-01-08,3813
1528,480,2023-09-23,3817
1529,390,2024-06-16,3817
1530,320,2024-01-06,3817
1531,340,2025-01-12,3817
1532,480,2023-09-30,3818
1533,340,2024-06-11,3818
1534,340,2024-01-14,3818
1535,440,2025-01-17,3818
1536,,2025-01-14,3824
1537,480,2024-09-23,3825
1538,480,2023-09-24,3827
1539,390,2024-06-10,3827
1540,320,2024-01-17,3827
1541,340,2025-01-10,3827
1542,480,2023-09-22,3828
1543,390,2024-06-11,3828
1544,320,2024-01-08,3828
1545,340,2025-01-17,3828
1546,,2025-01-14,3829
1547,1499,2024-10-10,3833
1548,520,2023-09-26,3834
1549,420,2024-06-14,3834
1550,430,2024-01-07,3834
1551,350,2025-01-10,3834
1552,,2025-01-14,3837
1553,480,2023-09-27,3847
1554,390,2024-06-13,3847
1555,320,2024-01-12,3847
1556,340,2025-01-15,3847
1557,149,2024-12-30,3849
1558,,2025-01-14,3851
1559,99,2024-12-25,3854
1560,480,2023-09-27,3857
1561,340,2024-06-13,3857
1562,340,2024-01-06,3857
1563,440,2025-01-06,3857
1564,99,2025-01-07,3859
1565,480,2024-09-30,3862
1566,999,2024-11-12,3872
1567,1499,2024-10-09,3872
1568,599,2024-10-08,3874
1569,480,2024-09-28,3874
1570,4999,2024-10-07,3875
1571,,2025-01-14,3876
1572,520,2024-09-28,3876
1573,599,2024-10-04,3878
1574,490,2023-09-28,3879
1575,340,2024-06-07,3879
1576,340,2024-01-16,3879
1577,440,2025-01-07,3879
1578,390,2024-06-06,3879
1579,320,2024-01-12,3879
1580,340,2025-01-17,3879
1581,480,2023-09-23,3879
1582,340,2024-06-18,3879
1583,340,2024-01-06,3879
1584,440,2025-01-17,3879
1585,390,2024-06-16,3879
1586,320,2024-01-14,3879
1587,,2025-01-14,3879
1588,480,2023-09-22,3886
1589,390,2024-06-18,3886
1590,320,2024-01-16,3886
1591,340,2025-01-13,3886
1592,1499,2024-10-06,3888
1593,29.99,2024-12-27,3889
1594,,2025-01-14,3892
1595,,2025-01-14,3893
1596,149,2025-01-13,3894
1597,,2025-01-14,3899
1598,530,2023-09-24,3901
1599,380,2024-06-08,3901
1600,410,2024-01-18,3901
1601,360,2025-01-11,3901
1602,510,2023-09-27,3902
1603,320,2024-06-06,3902
1604,300,2024-01-14,3902
1605,,2025-01-14,3902
1606,999,2024-11-10,3905
1607,599,2024-10-02,3910
1608,1499,2024-10-05,3910
1609,1499,2024-10-03,3911
1610,,2025-01-14,3913
1611,480,2024-09-28,3915
1612,500,2024-09-21,3921
1613,320,2024-06-08,3921
1614,300,2024-01-07,3921
1615,430,2025-01-16,3921
1616,510,2023-09-27,3921
1617,320,2024-06-16,3921
1618,300,2024-01-09,3921
1619,430,2025-01-10,3921
1620,99,2024-12-25,3929
1621,480,2023-09-24,3929
1622,390,2024-06-13,3929
1623,320,2024-01-17,3929
1624,340,2025-01-10,3929
1625,480,2023-09-26,3930
1626,390,2024-06-07,3930
1627,320,2024-01-15,3930
1628,340,2025-01-18,3930
1629,149,2025-01-07,3931
1630,530,2024-09-25,3938
1631,4999,2024-10-08,3942
1632,1499,2024-10-07,3943
1633,480,2023-09-26,3943
1634,340,2024-06-11,3943
1635,340,2024-01-07,3943
1636,440,2025-01-18,3943
1637,,2025-01-14,3944
1638,530,2024-09-26,3950
1639,99,2025-01-02,3951
1640,510,2023-09-26,3954
1641,380,2024-06-14,3954
1642,410,2024-01-12,3954
1643,360,2025-01-10,3954
1644,520,2024-09-22,3954
1645,380,2024-06-14,3954
1646,410,2024-01-09,3954
1647,360,2025-01-06,3954
1648,149,2025-01-11,3958
1649,500,2023-09-30,3958
1650,390,2024-06-08,3958
1651,320,2024-01-16,3958
1652,340,2025-01-08,3958
1653,510,2024-09-30,3958
1654,390,2024-06-16,3958
1655,320,2024-01-10,3958
1656,340,2025-01-17,3958
1657,480,2024-09-27,3959
1658,4999,2024-10-02,3969
1659,510,2024-09-29,3971
1660,480,2023-09-26,3981
1661,390,2024-06-06,3981
1662,320,2024-01-15,3981
1663,340,2025-01-17,3981
1664,480,2024-09-29,3998
1665,530,2023-09-26,4000
1666,380,2024-06-14,4000
1667,410,2024-01-16,4000
1668,360,2025-01-17,4000
1669,4999,2024-10-06,4001
1670,480,2024-09-26,4002
1671,99,2025-01-12,4004
1672,599,2024-09-30,4009
1673,510,2024-09-29,4012
1674,530,2023-09-21,4014
1675,380,2024-06-14,4014
1676,410,2024-01-08,4014
1677,360,2025-01-17,4014
1678,,2025-01-14,4018
1679,520,2023-09-28,4018
1680,420,2024-06-14,4018
1681,430,2024-01-11,4018
1682,350,2025-01-06,4018
1683,510,2024-09-21,4021
1684,,2025-01-14,4022
1685,1499,2024-10-09,4022
1686,530,2024-09-25,4024
1687,1499,2024-10-03,4025
1688,,2025-01-14,4026
1689,29.99,2025-01-11,4026
1690,480,2023-09-28,4028
1691,390,2024-06-16,4028
1692,320,2024-01-14,4028
1693,340,2025-01-06,4028
1694,480,2023-09-21,4030
1695,340,2024-06-08,4030
1696,340,2024-01-14,4030
1697,440,2025-01-15,4030
1698,530,2023-09-29,4033
1699,380,2024-06-18,4033
1700,410,2024-01-10,4033
1701,360,2025-01-11,4033
1702,599,2024-10-05,4037
1703,520,2023-09-29,4037
1704,420,2024-06-17,4037
1705,430,2024-01-09,4037
1706,350,2025-01-15,4037
1707,480,2024-09-24,4039
1708,,2025-01-14,4040
1709,29.99,2025-01-13,4041
1710,99,2025-01-04,4041
1711,599,2024-10-04,4041
1712,1499,2024-10-07,4041
1713,,2025-01-14,4048
1714,999,2024-11-09,4052
1715,29.99,2025-01-11,4053
1716,480,2023-09-29,4061
1717,390,2024-06-08,4061
1718,320,2024-01-12,4061
1719,340,2025-01-13,4061
1720,149,2025-01-04,4067
1721,999,2024-11-09,4069
1722,520,2023-09-29,4072
1723,420,2024-06-09,4072
1724,430,2024-01-13,4072
1725,350,2025-01-08,4072
1726,480,2023-09-23,4073
1727,340,2024-06-08,4073
1728,340,2024-01-14,4073
1729,440,2025-01-06,4073
1730,599,2024-10-05,4076
1731,,2025-01-14,4079
1732,1499,2024-10-02,4079
1733,480,2023-09-22,4080
1734,390,2024-06-16,4080
1735,320,2024-01-06,4080
1736,340,2025-01-16,4080
1737,,2025-01-14,4084
1738,149,2025-01-09,4086
1739,,2025-01-14,4087
1740,520,2024-09-24,4087
1741,,2025-01-14,4090
1742,480,2024-09-26,4090
1743,480,2024-09-30,4092
1744,480,2023-09-26,4097
1745,390,2024-06-12,4097
1746,320,2024-01-08,4097
1747,340,2025-01-17,4097
1748,,2025-01-14,4103
1749,,2025-01-14,4104
1750,999,2024-11-06,4104
1751,29.99,2024-12-22,4107
1752,149,2025-01-08,4108
1753,,2025-01-14,4109
1754,520,2023-09-25,4114
1755,420,2024-06-18,4114
1756,430,2024-01-09,4114
1757,350,2025-01-07,4114
1758,480,2023-09-25,4118
1759,390,2024-06-13,4118
1760,320,2024-01-18,4118
1761,340,2025-01-18,4118
1762,4999,2024-10-07,4120
1763,530,2023-09-22,4122
1764,380,2024-06-15,4122
1765,410,2024-01-07,4122
1766,360,2025-01-09,4122
1767,,2025-01-14,4124
1768,510,2024-09-29,4124
1769,99,2024-12-28,4129
1770,,2025-01-14,4134
1771,1499,2024-10-04,4139
1772,,2025-01-14,4140
1773,,2025-01-14,4143
1774,149,2025-01-11,4147
1775,530,2024-09-22,4163
1776,,2025-01-14,4167
1777,1499,2024-10-06,4167
1778,520,2024-09-27,4167
1779,999,2024-11-11,4171
1780,999,2024-11-13,4173
1781,,2025-01-14,4174
1782,999,2024-11-07,4174
1783,1499,2024-10-09,4176
1784,99,2024-12-19,4177
1785,29.99,2025-01-10,4182
1786,520,2024-09-21,4187
1787,510,2023-09-22,4193
1788,320,2024-06-12,4193
1789,300,2024-01-18,4193
1790,430,2025-01-16,4193
1791,520,2023-09-27,4195
1792,420,2024-06-13,4195
1793,430,2024-01-18,4195
1794,350,2025-01-18,4195
1795,510,2024-09-21,4196
1796,999,2024-11-08,4201
1797,99,2025-01-07,4204
1798,480,2023-09-23,4208
1799,390,2024-06-14,4208
1800,320,2024-01-11,4208
1801,340,2025-01-18,4208
1802,520,2023-09-26,4213
1803,420,2024-06-15,4213
1804,430,2024-01-10,4213
1805,350,2025-01-11,4213
1806,599,2024-10-06,4216
1807,520,2023-09-25,4223
1808,420,2024-06-13,4223
1809,430,2024-01-08,4223
1810,350,2025-01-07,4223
1811,,2025-01-14,4227
1812,149,2024-12-31,4229
1813,510,2024-09-25,4229
1814,29.99,2024-12-21,4233
1815,99,2025-01-03,4233
1816,149,2025-01-02,4242
1817,149,2024-12-24,4246
1818,999,2024-11-09,4248
1819,,2025-01-14,4249
1820,1499,2024-10-10,4250
1821,480,2023-09-27,4251
1822,340,2024-06-17,4251
1823,340,2024-01-08,4251
1824,440,2025-01-17,4251
1825,480,2023-09-25,4252
1826,390,2024-06-11,4252
1827,320,2024-01-13,4252
1828,340,2025-01-13,4252
1829,29.99,2025-01-13,4254
1830,520,2023-09-29,4254
1831,420,2024-06-14,4254
1832,430,2024-01-11,4254
1833,350,2025-01-12,4254
1834,300,2024-01-08,4254
1835,430,2025-01-18,4254
1836,1499,2024-10-08,4257
1837,99,2024-12-27,4258
1838,480,2023-09-21,4258
1839,390,2024-06-16,4258
1840,320,2024-01-16,4258
1841,340,2025-01-17,4258
1842,,2025-01-14,4260
1843,4999,2024-10-05,4262
1844,1499,2024-10-04,4262
1845,,2025-01-14,4267
1846,999,2024-11-09,4277
1847,530,2024-09-21,4279
1848,29.99,2025-01-13,4280
1849,1499,2024-10-04,4280
1850,480,2023-09-28,4285
1851,390,2024-06-16,4285
1852,320,2024-01-08,4285
1853,340,2025-01-18,4285
1854,,2025-01-14,4288
1855,530,2023-09-30,4288
1856,380,2024-06-13,4288
1857,410,2024-01-13,4288
1858,360,2025-01-15,4288
1859,4999,2024-10-03,4291
1860,510,2024-09-29,4292
1861,,2025-01-14,4293
1862,149,2024-12-23,4294
1863,520,2024-09-27,4297
1864,510,2024-09-22,4299
1865,480,2024-09-23,4303
1866,29.99,2025-01-12,4304
1867,520,2023-09-30,4305
1868,340,2024-01-16,4305
1869,440,2025-01-06,4305
1870,420,2024-06-08,4305
1871,430,2024-01-11,4305
1872,350,2025-01-18,4305
1873,,2025-01-14,4309
1874,520,2023-09-26,4318
1875,420,2024-06-14,4318
1876,430,2024-01-10,4318
1877,350,2025-01-07,4318
1878,490,2023-09-26,4319
1879,340,2024-06-17,4319
1880,340,2024-01-13,4319
1881,440,2025-01-17,4319
1882,390,2024-06-12,4319
1883,320,2024-01-15,4319
1884,340,2025-01-15,4319
1885,480,2023-09-28,4319
1886,340,2024-06-11,4319
1887,340,2024-01-11,4319
1888,440,2025-01-17,4319
1889,390,2024-06-16,4319
1890,320,2024-01-15,4319
1891,340,2025-01-07,4319
1892,149,2024-12-27,4324
1893,,2025-01-14,4326
1894,,2025-01-14,4332
1895,510,2024-09-24,4332
1896,29.99,2024-12-21,4336
1897,520,2024-09-24,4340
1898,999,2024-11-13,4347
1899,599,2024-10-05,4348
1900,1499,2024-10-07,4353
1901,4999,2024-10-06,4354
1902,510,2024-09-25,4357
1903,,2025-01-14,4359
1904,550,2024-09-23,4360
1905,530,2024-09-24,4360
1906,,2025-01-14,4361
1907,999,2024-11-05,4366
1908,530,2024-09-29,4367
1909,1499,2024-10-06,4378
1910,480,2023-09-23,4380
1911,340,2024-06-13,4380
1912,340,2024-01-13,4380
1913,440,2025-01-09,4380
1914,480,2024-09-24,4381
1915,490,2023-09-30,4382
1916,380,2024-06-06,4382
1917,410,2024-01-15,4382
1918,360,2025-01-06,4382
1919,320,2024-06-11,4382
1920,300,2024-01-18,4382
1921,430,2025-01-07,4382
1922,510,2023-09-22,4382
1923,380,2024-06-16,4382
1924,410,2024-01-09,4382
1925,360,2025-01-17,4382
1926,320,2024-06-15,4382
1927,300,2024-01-13,4382
1928,430,2025-01-07,4382
1929,480,2023-09-22,4384
1930,390,2024-06-12,4384
1931,320,2024-01-08,4384
1932,340,2025-01-09,4384
1933,480,2023-09-28,4386
1934,390,2024-06-12,4386
